query_id	reference_rbp_id	blast_present	pident	coverage	evalue	bitscore	raw_blast_score	best_blast_outgroup	outgroup_blast_score	effective_blast_score	tree_distance	raw_phylogeny_score	best_phylogeny_outgroup	outgroup_phylogeny_distance	outgroup_phylogeny_score	effective_phylogeny_score	structure_present	foldseek_evalue	foldseek_bits	alntmscore	qtmscore	ttmscore	rmsd	raw_structural_score	best_structural_outgroup	outgroup_structural_score	effective_structural_score	rbp_score
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	K9L8K6|Klebsiella|Bacteriophage_KP36|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	3.73754	0.21108001198934467	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.17545994982046284	yes	0.2275	23.0	0.3573	0.2403	0.2336	8.171	0.24914787264202376	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.20762358358625618	0.12691442088961818
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	pdb_00001zru|Lactococcal|Bacteriophage_P2|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.58816	0.17894977953387162	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.14332971736498978	yes	0.284	14.0	0.5082	0.1511	0.436	4.669	0.26328959075674724	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.22176530170097966	0.12453855002163931
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	YP_003347556.1|Klebsiella|Bacteriophage_KP32|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	3.36077	0.22931729946775453	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1936972372988727	yes	0.2457	20.0	0.3333	0.2182	0.2978	7.956	0.2314213979455114	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.18989710888974382	0.12438315288061572
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	QLF82969.1|Klebsiella|Bacteriophage_KpnM6E1|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.7911	0.17267876569218282	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.137058703523301	yes	0.2185	8.0	0.6135	0.08553	0.3719	4.222	0.26511450210647264	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.22359021305070506	0.12370076110110728
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	YP_512279.1|Escherichia|Bacteriophage_phiV10|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.06262	0.19752618209543676	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.16190611992655493	yes	0.2356	23.0	0.3484	0.2489	0.2441	8.763	0.24945550650414833	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.20793121744838075	0.12364901696099104
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	YP_009880322.1|Escherichia|Bacteriophage_ep75|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.26146	0.19006131377982538	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.15444125161094355	yes	0.2553	24.0	0.3469	0.2534	0.2795	7.813	0.2534637478724611	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.21193945881669354	0.12338609642941331
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	AEM91898.1|Escherichia|Bacteriophage_Cba120|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	3.97858	0.2008604863234095	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.16524042415452767	yes	0.2526	22.0	0.3308	0.2321	0.2968	7.682	0.23832616678184748	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1968018777260799	0.12003085712906389
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P0DJY6|Escherichia|Bacteriophage_Mu|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.368130000000001	0.18628460935185992	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1506645471829781	yes	0.259	16.0	0.4395	0.1673	0.3758	5.495	0.24629291762894534	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.20476862857317776	0.11957358822501563
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	AEM91897.1|Escherichia|Bacteriophage_Cba120|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.31792	0.18804344555766164	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1524233833887798	yes	0.2417	24.0	0.2973	0.2609	0.2461	8.935	0.23977085052843483	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.19824656147266725	0.11740447043626186
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	Q858F5|Salmonella|Bacteriophage_epsilon15|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.580690000000001	0.17918931171593475	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1435692495470529	yes	0.2201	23.0	0.3235	0.2513	0.2113	9.342	0.24203861922258751	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.20051433016681994	0.11609804445349121
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	YP_654147.1|Escherichia|Bacteriophage_K1-5|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.46797	0.182883227230581	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.14726316506169917	yes	0.2292	20.0	0.3638	0.2119	0.2685	7.842	0.23770931689662972	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.19618502784086214	0.11528980240176966
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	Q04830|Escherichia|Bacteriophage_K1F|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.07415	0.1970773430032616	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.16145728083437977	yes	0.2222	24.0	0.2727	0.2525	0.2134	8.929	0.2282030154094068	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.18667872635363922	0.11503581075005063
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	pdb_00008xci|Escherichia|Bacteriophage_lambda|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.2267600000000005	0.19132311412806402	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1557030519591822	yes	0.2128	23.0	0.2933	0.2472	0.1974	8.957	0.23167637139700714	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.19015208234123956	0.11498659592629137
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	APZ82848.1|Klebsiella|Bacteriophage_K5-4|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.540050000000001	0.18050378606691272	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1448837238980309	yes	0.24	22.0	0.324	0.2315	0.2735	8.494	0.23401593638087215	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.19249164732510457	0.11321758990454955
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	AEM91899.1|Escherichia|Bacteriophage_Cba120|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	3.8488499999999997	0.20623446796663128	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.17061440579774945	yes	0.2	21.0	0.2843	0.2252	0.1944	9.099	0.21769394098425587	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1761696519284883	0.11312146222083268
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	QQG32074.1|Salmonella|Bacteriophage_vB_CkoM_CkP1|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.75877	0.1736481922354947	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.13802813006661288	yes	0.2236	20.0	0.3495	0.213	0.2564	7.972	0.23364157378510922	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.19211728472934164	0.11135394640838989
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P12528|Salmonella|Bacteriophage_P22|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.43379	0.1840336118988772	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.14841354972999538	yes	0.2377	21.0	0.3081	0.2263	0.2738	8.385	0.22689060202450717	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1853663129687396	0.11124991261999469
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P22588|Escherichia|Bacteriophage_P1|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.30906	0.1883572609840537	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.15273719881517187	yes	0.2354	13.0	0.4234	0.1358	0.3685	6.159	0.22285686269031987	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1813325736345523	0.1107173291576139
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	YP_004782195.1|Escherichia|Bacteriophage_vB_EcoP_G7C|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.81437	0.17198767880269056	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.13636761663380872	yes	0.2367	23.0	0.2948	0.2491	0.2493	9.357	0.23230061118084389	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1907763221250763	0.11040243300848271
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	Q9XJP3|Shigella|Bacteriophage_Sf6|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	5.14939	0.162617755582261	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.12699769341337916	yes	0.2571	22.0	0.3204	0.2346	0.3025	7.301	0.23751348271292616	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.19598919365715858	0.11014510081620824
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	AVZ45096|Escherichia|Bacteriophage_EP335|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	3.6530899999999997	0.214910951647185	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.17929088947830316	yes	0.1905	17.0	0.2919	0.1874	0.2112	8.321	0.2027269252226156	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.16120263616684802	0.10930377683631501
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	YP_001671760.1|Escherichia|Bacteriophage_PhiEco32|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	3.5080400000000003	0.22182589329287228	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.18620583112399045	yes	0.2014	18.0	0.2529	0.1962	0.2242	7.819	0.19664830819820844	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.15512401914244087	0.10860106543797396
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	O09496|Escherichia|Bacteriophage_K5|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.47767	0.18255937287204232	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1469393107031605	yes	0.2118	18.0	0.336	0.1977	0.249	8.36	0.22101752136752137	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1794932323117538	0.10853212060049164
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	CBY99572.1|Escherichia|Bacteriophage_phi92|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.5598	0.1798625849850714	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.14424252281618957	yes	0.2065	21.0	0.2779	0.2193	0.2055	6.29	0.22045484224965703	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.17893055319388945	0.10763285198160319
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P49714|Escherichia|Bacteriophage_K1E|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.02534	0.1989915110221398	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.16337144885325797	yes	0.1998	19.0	0.2736	0.2053	0.2132	8.414	0.20597495432334822	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.16445066526758065	0.10662312832034676
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	YP_006382457.1|Escherichia|Bacteriophage_vB_EcoS_AKFV33|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.34744	0.18700537079424923	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1513853086253674	yes	0.1878	16.0	0.3486	0.1685	0.2264	7.635	0.2119915518239722	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.17046726276820462	0.10603323226362371
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	pdb_00002f0c|Lactococcus|Bacteriophage_P335|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.43295	0.18406206572856368	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.14844200355968185	yes	0.224	10.0	0.4032	0.1055	0.3723	5.281	0.2055520633657061	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.16402777430993853	0.10272161061389588
